id,date,employee,action,frame_0,frame_50,frame_150,frame_250,bbox_0,bbox_1,bbox_2,bbox_3,average_persons_cnt,door_state_before,door_state_after,frame_0_door,frame_50_door,frame_150_door,frame_250_door
3031,2022-05-26 17:33:00,10,9.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
3032,2022-05-26 17:33:02,10,9.0,actions\action_3032_0.jpg,actions\action_3032_50.jpg,actions\action_3032_150.jpg,actions\action_3032_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3033,2022-05-26 17:33:20,10,19.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
3034,2022-05-26 17:33:21,10,19.0,actions\action_3034_0.jpg,actions\action_3034_50.jpg,,nan,"[1436.47216796875, 956.2886352539062, 1693.95458984375, 1567.310546875]","[1193.62548828125, 883.8355712890625, 1529.123779296875, 1619.2027587890625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.75,0,0,0,0,-1,-1
3035,2022-05-26 17:33:23,2,19.0,actions\action_3035_0.jpg,actions\action_3035_50.jpg,actions\action_3035_150.jpg,actions\action_3035_250.jpg,"[1117.9615478515625, 997.7862548828125, 1340.0911865234375, 1708.8563232421875]","[1184.1986083984375, 970.5554809570312, 1351.9212646484375, 1687.518798828125]","[1206.0599365234375, 986.86865234375, 1371.1973876953125, 1702.070556640625]","[1340.607177734375, 1015.3873291015625, 1518.73583984375, 1695.9908447265625]",2.5,0,0,0,0,0,0
3036,2022-05-26 17:33:43,2,2.0,actions\action_3036_0.jpg,actions\action_3036_50.jpg,,nan,"[1381.3345947265625, 886.0801391601562, 1554.6864013671875, 1508.1162109375]","[1237.66748046875, 856.7836303710938, 1428.978515625, 1461.06982421875]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",1.25,0,0,0,0,-1,-1
3037,2022-05-26 17:33:45,10,2.0,actions\action_3037_0.jpg,actions\action_3037_50.jpg,,nan,"[1224.942138671875, 871.7216186523438, 1403.168701171875, 1429.373291015625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
3038,2022-05-26 17:33:46,10,2.0,actions\action_3038_0.jpg,actions\action_3038_50.jpg,actions\action_3038_150.jpg,actions\action_3038_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3039,2022-05-26 17:35:01,2,12.0,actions\action_3039_0.jpg,actions\action_3039_50.jpg,actions\action_3039_150.jpg,actions\action_3039_250.jpg,"[1203.6678466796875, 787.8778076171875, 1357.2366943359375, 1239.8114013671875]","[1538.20849609375, 682.4569702148438, 1663.419677734375, 1047.4288330078125]","[1623.0919189453125, 540.2586059570312, 1690.0870361328125, 758.6668090820312]","[1650.431884765625, 487.8905029296875, 1690.40771484375, 633.0450439453125]",1.25,0,0,0,0,0,0
3040,2022-05-26 17:35:14,2,4.0,actions\action_3040_0.jpg,actions\action_3040_50.jpg,actions\action_3040_150.jpg,actions\action_3040_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3041,2022-05-26 17:35:41,5,14.0,actions\action_3041_0.jpg,actions\action_3041_50.jpg,actions\action_3041_150.jpg,actions\action_3041_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1650.5982666015625, 440.6640930175781, 1689.3946533203125, 589.8209838867188]",0.25,0,0,0,0,0,0
3042,2022-05-26 17:36:07,5,2.0,actions\action_3042_0.jpg,actions\action_3042_50.jpg,actions\action_3042_150.jpg,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,-1
3043,2022-05-26 17:36:34,10,12.0,actions\action_3043_0.jpg,actions\action_3043_50.jpg,actions\action_3043_150.jpg,actions\action_3043_250.jpg,"[-1, -1, -1, -1]","[1458.61083984375, 644.9649047851562, 1588.413818359375, 1013.9697875976562]","[1648.9478759765625, 493.9929504394531, 1717.8126220703125, 711.215087890625]","[1674.32470703125, 455.8871765136719, 1736.525146484375, 609.42431640625]",0.75,0,0,0,0,0,0
3044,2022-05-26 17:36:45,10,5.0,actions\action_3044_0.jpg,actions\action_3044_50.jpg,actions\action_3044_150.jpg,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,-1
3045,2022-05-26 17:41:21,10,15.0,actions\action_3045_0.jpg,actions\action_3045_50.jpg,,actions\action_3044_250.jpg,"[-1, -1, -1, -1]","[1623.7080078125, 467.1122741699219, 1663.6240234375, 577.043212890625]","[-1, -1, -1, -1]","[1726.0589599609375, 472.8335876464844, 1764.9478759765625, 606.8388671875]",0.5,0,0,0,0,-1,0
3046,2022-05-26 17:41:23,10,4.0,actions\action_3046_0.jpg,actions\action_3046_50.jpg,actions\action_3046_150.jpg,actions\action_3045_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3047,2022-05-26 17:44:39,10,14.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
3048,2022-05-26 17:44:40,10,5.0,actions\action_3048_0.jpg,actions\action_3048_50.jpg,actions\action_3048_150.jpg,actions\action_3048_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3049,2022-05-26 17:47:57,3,12.0,actions\action_3049_0.jpg,actions\action_3049_50.jpg,,nan,"[1402.7481689453125, 661.59521484375, 1518.2291259765625, 1067.5299072265625]","[1542.048828125, 574.6253662109375, 1638.08349609375, 892.306396484375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.75,0,0,0,0,-1,-1
3050,2022-05-26 17:48:00,10,15.0,actions\action_3050_0.jpg,actions\action_3050_50.jpg,,nan,"[1556.360595703125, 569.8856201171875, 1657.67724609375, 857.4434814453125]","[1635.0533447265625, 524.520263671875, 1704.8226318359375, 770.1060791015625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.75,0,0,0,0,-1,-1
3051,2022-05-26 17:48:02,10,4.0,actions\action_3051_0.jpg,actions\action_3051_50.jpg,actions\action_3051_150.jpg,actions\action_3049_250.jpg,"[1642.7039794921875, 518.600341796875, 1711.5533447265625, 756.1044921875]","[1663.8238525390625, 495.89404296875, 1724.8011474609375, 697.130859375]","[1698.862060546875, 465.31549072265625, 1734.0888671875, 599.8268432617188]","[1679.7276611328125, 463.6082458496094, 1732.0648193359375, 617.32861328125]",1.0,0,0,0,0,0,0
3052,2022-05-26 17:48:10,3,5.0,actions\action_3052_0.jpg,actions\action_3052_50.jpg,actions\action_3052_150.jpg,actions\action_3051_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3053,2022-05-26 17:48:48,10,14.0,actions\action_3053_0.jpg,actions\action_3053_50.jpg,,actions\action_3052_250.jpg,"[-1, -1, -1, -1]","[1706.7713623046875, 476.9139404296875, 1748.3743896484375, 596.529296875]","[-1, -1, -1, -1]","[1630.1728515625, 441.6900634765625, 1677.60791015625, 593.1693115234375]",0.5,0,0,0,0,-1,0
3054,2022-05-26 17:48:51,10,5.0,actions\action_3054_0.jpg,actions\action_3054_50.jpg,actions\action_3054_150.jpg,actions\action_3053_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3055,2022-05-26 17:49:04,2,5.0,actions\action_3055_0.jpg,actions\action_3055_50.jpg,actions\action_3055_150.jpg,actions\action_3054_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3056,2022-05-26 17:50:07,3,15.0,actions\action_3056_0.jpg,actions\action_3056_50.jpg,actions\action_3056_150.jpg,actions\action_3055_250.jpg,"[1678.383544921875, 466.5061340332031, 1729.12353515625, 606.0054931640625]","[1643.400146484375, 464.6638488769531, 1689.52734375, 632.9805297851562]","[-1, -1, -1, -1]","[1667.9293212890625, 461.75396728515625, 1716.7528076171875, 596.9009399414062]",0.75,0,0,0,0,0,0
3057,2022-05-26 17:50:14,3,3.0,actions\action_3057_0.jpg,actions\action_3057_50.jpg,actions\action_3057_150.jpg,actions\action_3057_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3058,2022-05-26 17:51:37,3,13.0,actions\action_3058_0.jpg,actions\action_3058_50.jpg,actions\action_3058_150.jpg,nan,"[1544.2564697265625, 499.60992431640625, 1616.5294189453125, 725.6978149414062]","[1538.82421875, 531.6722412109375, 1614.792236328125, 779.79443359375]","[1324.2054443359375, 674.6302490234375, 1474.4747314453125, 1134.84326171875]","[-1, -1, -1, -1]",0.75,0,0,0,0,0,-1
3059,2022-05-26 17:51:46,3,2.0,actions\action_3059_0.jpg,actions\action_3059_50.jpg,actions\action_3059_150.jpg,actions\action_3058_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3060,2022-05-26 17:52:15,2,15.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
3061,2022-05-26 17:52:15,11,15.0,actions\action_3061_0.jpg,actions\action_3061_50.jpg,actions\action_3061_150.jpg,actions\action_3059_250.jpg,"[-1, -1, -1, -1]","[1641.77001953125, 470.3155212402344, 1683.80712890625, 591.3508911132812]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,0,0
3062,2022-05-26 17:52:21,2,4.0,actions\action_3062_0.jpg,actions\action_3062_50.jpg,actions\action_3062_150.jpg,actions\action_3062_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3063,2022-05-26 17:53:16,11,9.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
3064,2022-05-26 17:53:17,2,9.0,actions\action_3064_0.jpg,actions\action_3064_50.jpg,actions\action_3064_150.jpg,actions\action_3064_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3065,2022-05-26 17:56:54,2,19.0,actions\action_3065_0.jpg,actions\action_3065_50.jpg,,nan,"[-1, -1, -1, -1]","[1179.39794921875, 812.45751953125, 1279.85498046875, 1296.88330078125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,-1,-1
3066,2022-05-26 17:56:56,2,2.0,actions\action_3066_0.jpg,actions\action_3066_50.jpg,actions\action_3066_150.jpg,actions\action_3066_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3067,2022-05-26 17:57:16,3,12.0,actions\action_3067_0.jpg,actions\action_3067_50.jpg,actions\action_3067_150.jpg,actions\action_3067_250.jpg,"[-1, -1, -1, -1]","[1415.5933837890625, 631.0496215820312, 1502.7601318359375, 1055.4227294921875]","[1586.028564453125, 529.0414428710938, 1659.768798828125, 674.5145874023438]","[1651.1231689453125, 470.12445068359375, 1698.6915283203125, 666.0121459960938]",0.75,0,0,0,0,0,0
3068,2022-05-26 17:57:29,3,5.0,actions\action_3068_0.jpg,actions\action_3068_50.jpg,actions\action_3068_150.jpg,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,-1
3069,2022-05-26 17:57:48,2,12.0,actions\action_3069_0.jpg,actions\action_3069_50.jpg,actions\action_3069_150.jpg,actions\action_3069_250.jpg,"[1184.5333251953125, 825.5330200195312, 1291.8206787109375, 1327.892578125]","[1208.27294921875, 826.9976806640625, 1382.64111328125, 1317.0726318359375]","[-1, -1, -1, -1]","[1617.99658203125, 521.2223510742188, 1683.390869140625, 677.6697387695312]",0.75,0,0,0,0,0,0
3070,2022-05-26 17:58:07,2,5.0,actions\action_3070_0.jpg,actions\action_3070_50.jpg,actions\action_3070_150.jpg,actions\action_3070_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3071,2022-05-26 17:58:18,2,15.0,actions\action_3071_0.jpg,actions\action_3071_50.jpg,actions\action_3071_150.jpg,actions\action_3071_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1663.367431640625, 463.5198974609375, 1699.88720703125, 577.0535888671875]",0.25,0,0,0,0,0,0
3072,2022-05-26 17:58:35,2,4.0,actions\action_3072_0.jpg,actions\action_3072_50.jpg,actions\action_3072_150.jpg,actions\action_3072_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3073,2022-05-26 17:58:54,11,19.0,actions\action_3073_0.jpg,actions\action_3073_50.jpg,actions\action_3073_150.jpg,actions\action_3073_250.jpg,"[1371.818359375, 1104.7564697265625, 1500.140869140625, 1473.8533935546875]","[1362.7392578125, 1104.134033203125, 1481.88037109375, 1473.832763671875]","[1364.0343017578125, 1102.35546875, 1489.4239501953125, 1474.058837890625]","[1353.6153564453125, 981.1810913085938, 1433.7354736328125, 1311.4891357421875]",1.0,0,0,0,0,0,0
3074,2022-05-26 17:59:26,3,15.0,actions\action_3074_0.jpg,actions\action_3074_50.jpg,actions\action_3074_150.jpg,actions\action_3074_250.jpg,"[-1, -1, -1, -1]","[1652.8336181640625, 453.6380310058594, 1703.9171142578125, 637.563232421875]","[1627.1046142578125, 511.401123046875, 1683.7657470703125, 680.1795654296875]","[-1, -1, -1, -1]",0.5,0,0,0,0,0,0
3075,2022-05-26 17:59:38,3,2.0,actions\action_3075_0.jpg,actions\action_3075_50.jpg,,nan,"[1180.029296875, 700.10205078125, 1278.86474609375, 1163.521240234375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,-1,-1
3076,2022-05-26 17:59:41,11,5.0,actions\action_3076_0.jpg,actions\action_3076_50.jpg,actions\action_3076_150.jpg,actions\action_3076_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,1,0,0,1,1
3077,2022-05-26 18:00:01,2,14.0,actions\action_3077_0.jpg,actions\action_3077_50.jpg,actions\action_3077_150.jpg,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,1,1,1,1,1,-1
3078,2022-05-26 18:02:30,2,15.0,actions\action_3078_0.jpg,actions\action_3078_50.jpg,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,1,1,1,1,-1,-1
3079,2022-05-26 18:02:31,2,4.0,actions\action_3079_0.jpg,actions\action_3079_50.jpg,actions\action_3079_150.jpg,actions\action_3079_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,1,1,1,1,1,1
3080,2022-05-26 18:05:32,10,12.0,actions\action_3080_0.jpg,actions\action_3080_50.jpg,actions\action_3080_150.jpg,actions\action_3080_250.jpg,"[1204.4578857421875, 654.8941040039062, 1313.6551513671875, 1193.67041015625]","[1160.07763671875, 673.963623046875, 1305.2099609375, 1268.1429443359375]","[620.8773193359375, 1210.281494140625, 984.6180419921875, 1917.204833984375]","[-1, -1, -1, -1]",0.75,0,1,0,1,1,1
3081,2022-05-26 18:05:56,10,2.0,actions\action_3081_0.jpg,actions\action_3081_50.jpg,actions\action_3081_150.jpg,actions\action_3081_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,1,0,1,1,1
3082,2022-05-26 18:06:41,10,12.0,actions\action_3082_0.jpg,actions\action_3082_50.jpg,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,-1,-1
3083,2022-05-26 18:06:44,10,2.0,actions\action_3083_0.jpg,actions\action_3083_50.jpg,actions\action_3083_150.jpg,actions\action_3082_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3084,2022-05-26 18:06:54,10,12.0,actions\action_3084_0.jpg,actions\action_3084_50.jpg,actions\action_3084_150.jpg,actions\action_3084_250.jpg,"[1152.9970703125, 645.2913818359375, 1360.53173828125, 1171.0396728515625]","[1287.3201904296875, 640.9712524414062, 1422.2005615234375, 1136.740234375]","[1537.3896484375, 541.5332641601562, 1639.0458984375, 668.1633911132812]","[-1, -1, -1, -1]",0.75,1,1,1,1,1,1
3085,2022-05-26 18:07:10,10,5.0,actions\action_3085_0.jpg,actions\action_3085_50.jpg,actions\action_3085_150.jpg,nan,"[1719.6702880859375, 441.7841796875, 1768.9840087890625, 612.2532958984375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,1,1,1,1,1,-1
3086,2022-05-26 18:07:35,2,14.0,actions\action_3086_0.jpg,actions\action_3086_50.jpg,actions\action_3086_150.jpg,actions\action_3086_250.jpg,"[-1, -1, -1, -1]","[1670.9337158203125, 487.5953369140625, 1716.3319091796875, 619.99755859375]","[1614.03466796875, 537.2604370117188, 1676.12255859375, 681.3096313476562]","[-1, -1, -1, -1]",0.5,1,1,1,1,1,1
3087,2022-05-26 18:07:48,2,2.0,actions\action_3087_0.jpg,actions\action_3087_50.jpg,actions\action_3087_150.jpg,actions\action_3087_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,1,0,1,1,1
3088,2022-05-26 18:08:22,2,12.0,actions\action_3088_0.jpg,actions\action_3088_50.jpg,actions\action_3088_150.jpg,nan,"[1214.8736572265625, 761.9033203125, 1314.0748291015625, 1194.322509765625]","[1157.8629150390625, 768.2459716796875, 1319.4688720703125, 1205.519287109375]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,1,0,1,1,-1
3089,2022-05-26 18:08:28,2,9.0,actions\action_3089_0.jpg,actions\action_3089_50.jpg,actions\action_3089_150.jpg,actions\action_3089_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,1,0,1,1,1,0
3090,2022-05-26 18:08:45,10,12.0,actions\action_3090_0.jpg,actions\action_3090_50.jpg,,nan,"[1143.252685546875, 708.373291015625, 1342.736572265625, 1139.28271484375]","[1535.8780517578125, 591.612060546875, 1603.8692626953125, 664.2447509765625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,1,1,1,1,-1,-1
3091,2022-05-26 18:08:50,2,19.0,actions\action_3091_0.jpg,actions\action_3091_50.jpg,actions\action_3090_150.jpg,nan,"[1292.4005126953125, 920.54833984375, 1487.2169189453125, 1479.031982421875]","[1454.6102294921875, 951.5975341796875, 1668.1578369140625, 1519.8795166015625]","[1352.174560546875, 941.184814453125, 1544.591552734375, 1486.33740234375]","[-1, -1, -1, -1]",1.25,1,1,1,1,1,-1
3092,2022-05-26 18:08:53,10,3.0,actions\action_3092_0.jpg,actions\action_3092_50.jpg,actions\action_3092_150.jpg,actions\action_3092_250.jpg,"[1486.11083984375, 959.0859375, 1697.168701171875, 1496.349365234375]","[1468.465576171875, 995.3014526367188, 1659.198486328125, 1564.055419921875]","[1546.177978515625, 690.4254150390625, 1658.32763671875, 1042.9517822265625]","[1630.81396484375, 571.1324462890625, 1711.638671875, 805.1285400390625]",1.0,1,1,1,1,1,1
3093,2022-05-26 18:09:13,2,4.0,actions\action_3093_0.jpg,actions\action_3093_50.jpg,actions\action_3093_150.jpg,actions\action_3093_250.jpg,"[1642.3050537109375, 471.4892578125, 1688.1583251953125, 596.8023681640625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,1,1,1,1,1,1
3094,2022-05-26 18:09:39,10,13.0,actions\action_3094_0.jpg,actions\action_3094_50.jpg,actions\action_3094_150.jpg,nan,"[-1, -1, -1, -1]","[1575.067138671875, 528.2942504882812, 1656.443603515625, 769.7472534179688]","[1253.875, 681.579345703125, 1374.27587890625, 1126.69580078125]","[-1, -1, -1, -1]",0.5,1,1,1,1,1,-1
3095,2022-05-26 18:09:46,10,2.0,actions\action_3095_0.jpg,actions\action_3095_50.jpg,actions\action_3095_150.jpg,actions\action_3095_250.jpg,"[1169.456298828125, 691.6809692382812, 1328.885986328125, 1191.8358154296875]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,1,1,1,1,1,1
3096,2022-05-26 18:11:43,5,12.0,actions\action_3096_0.jpg,actions\action_3096_50.jpg,,nan,"[-1, -1, -1, -1]","[1260.91015625, 751.583251953125, 1412.94580078125, 1192.4986572265625]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.5,0,0,0,0,-1,-1
3097,2022-05-26 18:11:44,10,12.0,actions\action_3097_0.jpg,actions\action_3097_50.jpg,,nan,"[1486.9246826171875, 603.97998046875, 1597.3131103515625, 1014.584228515625]","[1346.8167724609375, 689.9501953125, 1482.0999755859375, 1113.7198486328125]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",1.25,0,0,0,0,-1,-1
3098,2022-05-26 18:11:46,10,12.0,actions\action_3098_0.jpg,actions\action_3098_50.jpg,actions\action_3098_150.jpg,actions\action_3097_250.jpg,"[1408.965576171875, 662.1898193359375, 1528.3056640625, 1074.3538818359375]","[1502.164794921875, 568.1446533203125, 1605.090576171875, 880.1517333984375]","[1607.9593505859375, 512.0418701171875, 1676.6226806640625, 701.1361083984375]","[1637.3511962890625, 436.67578125, 1702.1275634765625, 667.37841796875]",2.0,0,0,0,0,0,0
3099,2022-05-26 18:11:56,5,4.0,actions\action_3099_0.jpg,actions\action_3099_50.jpg,,actions\action_3098_250.jpg,"[1667.289794921875, 480.9114685058594, 1714.708740234375, 629.2610473632812]","[1667.8856201171875, 472.0433044433594, 1707.3931884765625, 592.453369140625]","[-1, -1, -1, -1]","[1665.018310546875, 474.98858642578125, 1705.48974609375, 612.5481567382812]",0.75,0,0,0,0,-1,0
3100,2022-05-26 18:11:59,10,4.0,actions\action_3100_0.jpg,actions\action_3100_50.jpg,,nan,"[1673.02783203125, 465.68536376953125, 1712.220703125, 588.4014282226562]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.25,0,0,0,0,-1,-1
3101,2022-05-26 18:12:02,10,4.0,actions\action_3101_0.jpg,actions\action_3101_50.jpg,actions\action_3101_150.jpg,actions\action_3100_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3102,2022-05-26 18:12:30,10,14.0,actions\action_3102_0.jpg,actions\action_3102_50.jpg,,actions\action_3101_250.jpg,"[-1, -1, -1, -1]","[1648.189453125, 464.8887634277344, 1686.11328125, 581.6289672851562]","[-1, -1, -1, -1]","[1648.0938720703125, 468.1123962402344, 1685.9495849609375, 581.432861328125]",0.5,0,0,0,0,-1,0
3103,2022-05-26 18:12:32,10,14.0,actions\action_3103_0.jpg,actions\action_3103_50.jpg,actions\action_3103_150.jpg,actions\action_3103_250.jpg,"[1648.4630126953125, 465.901611328125, 1685.9322509765625, 582.3104248046875]","[1645.0574951171875, 468.1709289550781, 1687.3782958984375, 584.7367553710938]","[1645.4049072265625, 468.5946044921875, 1686.9237060546875, 585.1551513671875]","[1643.7164306640625, 463.06744384765625, 1686.9261474609375, 584.8938598632812]",1.0,0,0,0,0,0,0
3104,2022-05-26 18:14:11,10,14.0,actions\action_3104_0.jpg,actions\action_3104_50.jpg,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,-1,-1
3105,2022-05-26 18:14:12,10,14.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
3106,2022-05-26 18:14:12,10,5.0,actions\action_3106_0.jpg,actions\action_3106_50.jpg,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,-1,-1
3107,2022-05-26 18:14:14,10,5.0,actions\action_3107_0.jpg,actions\action_3107_50.jpg,actions\action_3107_150.jpg,actions\action_3104_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
3108,2022-05-26 18:31:08,11,15.0,actions\action_3108_0.jpg,actions\action_3108_50.jpg,,actions\action_3106_250.jpg,"[1701.2493896484375, 470.9165344238281, 1739.5531005859375, 594.9035034179688]","[1717.45703125, 443.2852783203125, 1758.955078125, 601.2908935546875]","[-1, -1, -1, -1]","[1681.321044921875, 472.6545104980469, 1720.726806640625, 590.655517578125]",0.75,0,0,0,0,-1,0
3109,2022-05-26 18:31:10,10,15.0,,,,nan,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,-1,-1,-1,-1,-1,-1
3110,2022-05-26 18:31:11,11,4.0,actions\action_3110_0.jpg,actions\action_3110_50.jpg,,actions\action_3107_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[1697.072265625, 441.5056457519531, 1730.075927734375, 584.5005493164062]",0.25,0,0,0,0,-1,0
3111,2022-05-26 18:31:14,10,4.0,actions\action_3111_0.jpg,actions\action_3111_50.jpg,actions\action_3111_150.jpg,actions\action_3110_250.jpg,"[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]","[-1, -1, -1, -1]",0.0,0,0,0,0,0,0
